"","Group.1","population_size","parent_size","rank","mutation_variation","mating","crossover_rate","mutation_rate","sigmaShare","alphaShare","score"
"151",151,19,158,1.32917782058939,0.0920804596506059,20,0.932802421413362,0.43687748501543,1.60040470259264,1,0.1781953334269
"66",66,51,152,1.42785798227414,0.0864672016352415,21,0.726252868585288,0.177787947235629,0.386498552747071,2,0.177981541999867
"362",362,48,98,1.7754012554884,0.0803794601932168,24,0.655264525767416,0.36088889837265,1.19335059681907,1,0.177079696173006
"101",101,38,160,1.33926692353562,0.165520991105586,25,0.870928208064288,0.373694487148896,1.6834624861367,1,0.169019147806139
"214",214,28,164,1.56187980696559,0.297147040534765,19,0.660101682599634,0.00396830169484019,1.96311833336949,2,0.168925301148956
"131",131,35,72,1.44319042945281,0.0317260062322021,9,0.701664200704545,0.092586426413618,1.3512693294324,1,0.167925036173662
"252",252,53,130,1.48015064788051,0.191298848483711,20,0.609218997135758,0.222319538821466,0.11465630074963,2,0.166077991151212
"118",118,19,40,1.53857278358191,0.095091652777046,15,0.709173633903265,0.0713913141516969,0.488043770194054,1,0.163451601707766
"327",327,53,176,1.7457793129608,0.361146487947553,23,0.998996532335877,0.134682215633802,0.208069424144924,1,0.161663082771315
"262",262,10,164,1.61065573333763,0.265168754849583,9,0.754260541964322,0.352320069796406,1.13109853956848,1,0.159056766385701
"33",33,7,150,1.55797050562687,0.387637916952372,3,0.739398253150284,0.428147190017626,0.356468888930976,2,0.158980879647952
"283",283,34,136,1.38506095265038,0.377934732940048,13,0.927627737913281,0.00732343154959381,1.60203884029761,1,0.158592343777666
"110",110,40,136,1.34208417437039,0.236526528652757,17,0.8245426107198,0.347643591347151,1.59743191907182,1,0.156036423395301
"324",324,37,102,1.74409211631864,0.0397333960980177,19,0.633739655092359,0.320032985997386,0.146261614747345,2,0.155986745388384
"57",57,56,140,1.52788834911771,0.154273759759963,4,0.999912818986923,0.187729056575336,0.64625825220719,1,0.155780618033676
"391",391,16,98,1.43084930302575,0.355871184263378,13,0.839401414431632,0.25875799707137,0.275728001724929,2,0.151626005705928
"191",191,17,34,1.65237041660585,0.383865631837398,5,0.966156088933349,0.34636633307673,0.00657791504636407,2,0.151084144456505
"397",397,21,112,1.65842891363427,0.166139283031225,7,0.612053873855621,0.380057367729023,1.38683323329315,2,0.14991086689022
"16",16,49,130,1.26411528582685,0.154016509000212,11,0.70032108053565,0.315186314168386,1.47242280328646,2,0.149386122362687
"112",112,60,138,1.48262984538451,0.226435533352196,23,0.976174179557711,0.0330404998967424,1.80037340847775,2,0.149177987059553
"339",339,53,150,1.36475927936845,0.0448297551833093,17,0.961287956126034,0.403233307530172,0.0803694683127105,2,0.148712578742847
"380",380,57,150,1.41339023779146,0.199432206433266,6,0.95096231373027,0.218292730627581,0.37315506208688,1,0.148654488780268
"228",228,5,28,1.53479153355584,0.111899013724178,13,0.952345099207014,0.311125102918595,0.887322656810284,2,0.148465581060984
"183",183,43,110,1.60025531742722,0.0676874913275242,16,0.766946376208216,0.465418060310185,0.482272155117244,1,0.147532979708886
"94",94,53,128,1.525333417207,0.12171026552096,25,0.840290865302086,0.0979781738715246,0.80307938484475,1,0.147406067291555
"219",219,29,112,1.20627218512818,0.31149478526786,21,0.615813220851123,0.4679155171616,1.51549314521253,1,0.147011593074445
"384",384,49,150,1.67869735267013,0.24823687132448,24,0.915327591728419,0.0982481257524341,0.157195893116295,2,0.146765613752171
"105",105,34,174,1.40207508062012,0.182084109634161,11,0.753278356418014,0.392003985354677,1.53348515881225,1,0.145570084285985
"277",277,60,174,1.65526499566622,0.324626553244889,8,0.855145356524736,0.305491134640761,1.30785241350532,2,0.144869040191579
"48",48,10,32,1.2222452213522,0.134219617024064,23,0.758027464989573,0.428891027346253,1.68905112147331,1,0.143764777053974
"140",140,54,134,1.47927782465704,0.0820904671214521,20,0.709336348250508,0.171231599873863,1.70977972028777,2,0.143636867316995
"268",268,8,128,1.57537079639733,0.291696922015399,24,0.608509257435799,0.476188636035658,0.522262897342443,1,0.143272908247717
"104",104,33,172,1.46998644294217,0.148976150527596,9,0.759008322842419,0.190054250298999,0.993901940993965,1,0.142890436244191
"117",117,28,80,1.32329100645147,0.169784961640835,10,0.817930552363396,0.162621910101734,0.731237689964473,1,0.142366718982912
"256",256,48,168,1.24012184268795,0.0863918892107904,24,0.985497287288308,0.352118613081984,1.94326206343248,1,0.142039812517921
"205",205,33,120,1.48867690782063,0.0984009792096913,11,0.941087005008012,0.433581753983162,1.80487587675452,2,0.141947589712801
